customer_id,purchase_date,product_category,amount,transaction_id,full_name,email,phone,address,signup_date,name,gender,age
87,2025-09-08,Electronics,No especificado,10904,Ursula Reyes,ursula.reyes9315@outlook.com,+1 (299) 466-3625," 4642 Cedar Ln, Franklin, TX 51175 ",2022-01-23,Frank,Female,22
587,2025-09-14,Clothing,182.5,10604,Jack Morales,jack.morales9287@outlook.com,No especificado,"3806 Oak St, Franklin, CA 35479",2020-01-12,Elena,Female,24
523,2025-02-20,Toys,56.59,10623, George Wright ,george.wright5599@hotmail.com,+1 (227) 517-8928," 2210 Cedar Ln, Riverside, NY 30434 ",No especificado,Bob,Female,62
569,2025-02-09,Home & Kitchen,31.89,10924,Quinn Hernandez,quinn.hernandez5964@gmail.com,+1 (880) 208-5493,"4711 Sunset Blvd, Greenville, NY 10562",No especificado,Elena,Female,40
328,2025-05-07,Toys,352.8,10284,Zach Mitchell,zach.mitchell3442@gmail.com,+1 (385) 613-8984," 8864 Lakeview Dr, Apt 56, Greenville, FL 64196 ",2020-11-24,George,Female,63
971,No especificado,Clothing,395.52,10574,Jane Young,jane.young7058@protonmail.com,+1 (262) 835-7602,"2938 Pine Ave, Georgetown, NY 47604",2021-02-26,Elena,Female,38
973,2025-08-01,Sports,43.84,10431, Brianna Peterson ,brianna.peterson3826@aol.com,+1 (260) 633-5355," 7959 Elm St, Apt 48, Madison, CA 41538 ",2021-04-12,Bob,Female,23
870,2025-04-20,Clothing,302.77,10824,Noah Foster,noah.foster6189@outlook.com,+1 (245) 418-2765,"1701 Pine Ave, Clinton, CA 89334",2023-04-29,Carlos,Male,45
37,2025-04-18,Home & Kitchen,No especificado,1074,Connor Foster,No especificado,+1 (367) 466-1309,No especificado,2021-04-16,Carlos,Male,30
829,2025-03-25,Home & Kitchen,341.41,10804,Gavin Anderson,gavin.anderson0242@gmail.com,No especificado,"9148 Hillcrest Ave, Apt 70, Riverside, TX 24415",2022-08-22,Diana,Female,46
510,2025-05-23,Sports,274.53,10042,Jasmine Thomas,jasmine.thomas7938@gmail.com,+1 (765) 593-4064,"2340 Oak St, Springfield, TX 40844",2020-01-10,Hannah,Male,44
77,2025-05-17,Home & Kitchen,334.17,10963, Fiona Brooks ,fiona.brooks9672@aol.com,No especificado," 3769 Elm St, Fairview, TX 08299 ",2020-11-02,Hannah,Male,47
681,No especificado,Sports,60.2,10762,Isaac Bailey,isaac.bailey3428@gmail.com,No especificado,"5736 Sunset Blvd, Georgetown, FL 86913",2019-03-29,Diana,Female,52
975,2025-06-28,Sports,272.65,10152,Xander Bailey,xander.bailey9338@yahoo.com,+1 (898) 316-1982,"1177 Pine Ave, Riverside, CA 57489",2022-03-27,Carlos,Male,61
313,2025-03-08,Home & Kitchen,353.32,10665,Queen Collins,queen.collins2709@protonmail.com,+1 (371) 555-6206,"5634 Main St, Arlington, IL 20888",2022-04-12,George,Female,56
690,2025-03-08,Clothing,335.94,10882, Jacob Stewart ,jacob.stewart7204@outlook.com,+1 (791) 258-2334,"5267 Oak St, Apt 81, Greenville, FL 14828",2023-02-17,Alice,Female,40
736,2025-03-14,Sports,166.02,10741, Quentin Hill ,quentin.hill9810@mail.com,No especificado,"1023 Oak St, Georgetown, IL 54412",2020-06-26,Bob,Female,51
39,2025-04-21,Sports,267.18,10103,Ximena Parker,No especificado,No especificado,"2373 Oak St, Springfield, TX 36273",2020-09-19,George,Female,39
966,2025-01-18,Clothing,118.2,10043,Ray Stewart,ray.stewart4966@gmail.com,+1 (947) 669-2205,"9091 Oak St, Clinton, CA 08216",2023-07-17,Diana,Female,54
434,2025-02-09,Home & Kitchen,375.58,10476, Diana Johnson ,diana.johnson5152@yahoo.com,+1 (382) 296-9298,"2546 Cedar Ln, Fairview, CA 55976",2021-02-20,George,Female,51
803,2025-01-07,Sports,451.71,10972,Jack Hill,jack.hill9200@mail.com,+1 (288) 972-5452,"5823 Cedar Ln, Apt 27, Clinton, TX 94707",2022-08-22,Alice,Female,35
237,2025-03-05,Home & Kitchen,449.79,10956,Owen White,owen.white1504@aol.com,+1 (892) 612-9854,"3770 Hillcrest Ave, Greenville, CA 24333",No especificado,Alice,Female,52
474,2025-04-12,Toys,244.62,10701,Victor Roberts,victor.roberts3676@hotmail.com,+1 (696) 993-1872," 5137 Pine Ave, Arlington, TX 48776 ",2023-01-15,Carlos,Male,23
260,2025-08-11,Clothing,64.68,10992,Bob Ross,bob.ross9025@yahoo.com,+1 (471) 829-9248,"2290 Maple Dr, Apt 53, Greenville, IL 37559",2019-05-08,Bob,Female,32
518,2025-07-21,Electronics,298.81,10061,Robert Green,robert.green0728@mail.com,+1 (810) 672-6961,"5460 Lakeview Dr, Madison, FL 26712",No especificado,George,Female,43
787,2025-04-13,Sports,197.14,10605,Zoe Thompson,zoe.thompson9598@aol.com,No especificado," 1956 Main St, Centerville, TX 93966 ",2020-05-26,Hannah,Female,35
917,2025-02-24,Home & Kitchen,197.79,10023,Victor Rodriguez,No especificado,+1 (799) 579-2107,"1998 Elm St, Springfield, CA 49648",2021-09-11,Bob,Female,22
666,2025-02-08,Toys,49.2,10422,Xena Walker,xena.walker9219@aol.com,+1 (255) 633-5540," 8959 Hillcrest Ave, Apt 73, Greenville, NY 89495 ",2019-06-14,Elena,Female,47
44,2025-08-15,Toys,340.52,10653, Brianna Lewis ,brianna.lewis1506@mail.com,+1 (815) 600-2745,"4734 Lakeview Dr, Fairview, NY 87060",2019-11-04,Alice,Female,47
900,2025-03-01,Electronics,282.42,10646,Marcus Campbell,marcus.campbell5019@mail.com,+1 (602) 713-7294,"5765 Lakeview Dr, Apt 21, Madison, NY 11792",2021-04-01,Carlos,Female,58
661,2025-05-10,Clothing,No especificado,10333,Tyler Ortiz,tyler.ortiz8118@protonmail.com,No especificado," 9324 Cedar Ln, Clinton, NY 81557 ",2020-01-17,George,Male,22
520,2025-04-08,Clothing,480.76,10452, Xander Cruz ,xander.cruz6098@protonmail.com,No especificado,"5561 Lakeview Dr, Apt 3, Franklin, TX 25137",2020-12-05,Hannah,Male,40
235,2025-04-09,Clothing,355.01,10172, Mia Diaz ,mia.diaz7392@protonmail.com,No especificado,"6433 Pine Ave, Apt 61, Greenville, CA 75909",2019-10-28,Elena,Female,46
755,2025-01-22,Toys,140.98,10012,Uma Price,No especificado,No especificado,"8178 Washington Blvd, Georgetown, CA 57076",2020-06-23,Hannah,Female,32
856,2025-03-15,Sports,195.26,10763, George Torres ,george.torres0298@hotmail.com,+1 (967) 914-6297,"2716 Elm St, Greenville, CA 84207",2023-03-18,Frank,Male,27
804,2025-02-08,Sports,17.47,10654,No especificado,emily.hill4879@yahoo.com,+1 (407) 407-5684,No especificado,2020-09-21,Diana,Female,47
273,2025-04-02,Clothing,141.7,10606, Nathan Sanchez ,nathan.sanchez3572@aol.com,No especificado,"4569 Lakeview Dr, Fairview, NY 67044",2021-06-17,Elena,Female,23
686,2025-02-28,Home & Kitchen,133.47,10263,Vanessa Foster,vanessa.foster1701@aol.com,+1 (938) 963-1047,"1702 Lakeview Dr, Springfield, FL 48146",2023-04-06,Frank,Female,58
921,2025-09-08,Toys,358.41,10184,Quincy Johnson,quincy.johnson6903@yahoo.com,+1 (992) 548-2827," 7129 Hillcrest Ave, Springfield, TX 53717 ",No especificado,Hannah,Male,30
778,2025-07-02,Electronics,288.9,10685, Ethan Perez ,ethan.perez8712@gmail.com,+1 (318) 826-5227,No especificado,2020-10-30,Frank,Female,43
420,2025-03-21,Toys,129.25,10905,Charlie Reyes,charlie.reyes4228@aol.com,+1 (583) 913-1181,"4306 Main St, Apt 4, Springfield, NY 66745",No especificado,Elena,Female,50
137,2025-03-10,Toys,384.2,10825,Emily Martin,emily.martin2497@protonmail.com,No especificado,"8885 Lakeview Dr, Fairview, TX 41558",2022-04-17,Alice,Male,58
287,2025-05-29,Toys,478.18,10812, Edward Walker ,edward.walker0959@hotmail.com,No especificado,"8058 Main St, Greenville, CA 44108",2021-11-06,George,Female,38
372,2025-05-12,Clothing,488.52,10615,Owen Rivera,owen.rivera8258@mail.com,+1 (722) 857-2341,"2882 Hillcrest Ave, Georgetown, TX 72754",2022-03-09,Bob,Male,43
735,2025-08-03,Electronics,320.27,10492,Peter Smith,No especificado,+1 (849) 240-8367,"9406 Pine Ave, Greenville, NY 96498",2020-01-22,Hannah,Male,36
350,2025-03-21,Sports,274.52,10153,Zach Gomez,zach.gomez0232@protonmail.com,No especificado,"5512 Main St, Greenville, NY 57745",2022-11-06,Alice,Female,56
148,2025-02-08,Clothing,39.16,10092,No especificado,edward.howard8553@aol.com,+1 (919) 586-7476,"1563 Elm St, Centerville, CA 16340",2022-08-10,Carlos,Male,49
418,2025-03-01,Sports,183.22,10702,Patrick Jimenez,patrick.jimenez5726@gmail.com,+1 (676) 867-4442,"4166 Hillcrest Ave, Apt 78, Arlington, FL 28532",2021-11-28,Carlos,Male,58
478,2025-02-08,No especificado,345.42,10453,Zach Cook,zach.cook9351@hotmail.com,+1 (658) 937-9029,"6971 Lakeview Dr, Springfield, FL 94906",2020-01-22,Hannah,Female,47
259,No especificado,Clothing,365.85,10493,William Edwards,william.edwards1155@protonmail.com,No especificado,"2888 Oak St, Apt 52, Centerville, CA 43517",2023-10-24,George,Female,45
558,2025-08-03,Sports,429.49,10534,No especificado,melissa.flores7224@aol.com,No especificado,"3499 Washington Blvd, Fairview, NY 56685",2021-11-24,Carlos,Male,28
964,2025-06-17,Sports,482.19,10607,Riley Walker,No especificado,No especificado,No especificado,No especificado,Elena,Female,53
219,2025-01-29,Clothing,195.33,10732,Patrick Reed,patrick.reed5375@gmail.com,+1 (299) 935-3011,No especificado,No especificado,George,Female,40
782,2025-06-25,Toys,412.15,10666,Ian Reed,ian.reed5084@protonmail.com,No especificado,"4451 Hillcrest Ave, Riverside, FL 01300",No especificado,Alice,Female,26
226,2025-08-16,Clothing,85.54,1036,Logan Cooper,No especificado,+1 (276) 321-5266," 9147 Oak St, Centerville, FL 83006 ",2022-11-12,Alice,Female,62
609,2025-06-24,Home & Kitchen,271.85,10246,Ray Hill,ray.hill6583@yahoo.com,No especificado,"8459 Cedar Ln, Riverside, IL 66057",2020-05-13,Hannah,Male,57
212,2025-04-12,Sports,313.59,10361,Grace Smith,grace.smith7061@outlook.com,+1 (346) 753-9178,"4740 Washington Blvd, Centerville, FL 95400",2023-08-24,George,Female,30
846,2025-02-05,Toys,151.05,10673, Zoe Lewis ,zoe.lewis3390@aol.com,+1 (855) 331-4265,"3276 Elm St, Centerville, IL 60800",2022-09-24,Bob,Male,62
112,2025-08-17,Sports,459.62,10193,Robert Scott,robert.scott0710@hotmail.com,No especificado," 3795 Elm St, Franklin, NY 92747 ",2021-08-25,Hannah,Female,43
304,2025-01-01,Toys,380.59,10853,Stella Bennett,stella.bennett1336@aol.com,+1 (363) 710-6187,"9695 Oak St, Springfield, NY 53892",2020-12-16,Carlos,Male,26
430,2025-05-12,Sports,34.46,10725, Ophelia Adams ,No especificado,+1 (209) 505-8871," 2358 Elm St, Arlington, NY 24574 ",No especificado,Elena,Female,42
290,2025-01-11,Toys,415.5,10674,Hailey Bailey,hailey.bailey3706@outlook.com,No especificado,"1090 Elm St, Clinton, CA 05290",2023-08-27,Elena,Female,43
105,No especificado,Toys,323.85,10402,Ulysses Adams,ulysses.adams9878@protonmail.com,+1 (980) 920-6199,"1946 Oak St, Centerville, FL 44198",2021-08-29,George,Female,55
336,2025-01-15,Home & Kitchen,267.81,10632, Zach Reyes ,zach.reyes9281@yahoo.com,+1 (994) 807-8316,"7902 Elm St, Apt 22, Fairview, FL 22733",2020-03-16,Carlos,Male,23
604,2025-02-11,Electronics,73.9,10844,Oscar James,oscar.james1088@outlook.com,+1 (496) 552-1832,"1478 Cedar Ln, Riverside, FL 63125",2021-12-13,Frank,Male,42
71,2025-06-22,Sports,36.5,10185, Charlie Rogers ,charlie.rogers6606@protonmail.com,+1 (405) 381-4286,"1523 Washington Blvd, Centerville, FL 09817",2019-10-14,Hannah,Male,44
552,2025-06-23,Home & Kitchen,13.39,10616,Tyler Sanders,No especificado,+1 (414) 664-1887,No especificado,2022-05-14,Alice,Female,39
943,2025-07-16,Toys,65.89,10352,Marcus Baker,marcus.baker7282@outlook.com,+1 (344) 771-1274,No especificado,2021-11-08,Diana,Female,120
119,2025-07-20,Clothing,174.51,10535,Logan Kelly,logan.kelly4209@protonmail.com,+1 (661) 317-1061,"5967 Hillcrest Ave, Georgetown, TX 64437",2022-04-28,Carlos,Male,24
223,2025-07-27,Electronics,481.93,10617,Bryan Martinez,bryan.martinez6896@gmail.com,+1 (437) 828-1324," 8258 Main St, Arlington, FL 08329 ",2021-12-18,Elena,Female,41
232,2025-08-07,Sports,No especificado,10742,William Parker,william.parker8270@aol.com,+1 (215) 336-8161,"4720 Hillcrest Ave, Georgetown, NY 98436",No especificado,Diana,Female,22
754,2025-05-13,Sports,297.89,10194,Hailey Lee,hailey.lee0429@hotmail.com,No especificado,"7127 Maple Dr, Centerville, CA 88740",2023-01-07,George,Female,64
298,2025-07-25,Sports,240.79,10314,Quentin Turner,quentin.turner1992@mail.com,No especificado,No especificado,2019-11-22,Alice,Female,55
979,2025-06-01,Sports,8.79,10703,Tyler Ruiz,tyler.ruiz6929@gmail.com,No especificado,"1477 Hillcrest Ave, Apt 63, Greenville, CA 10929",2019-08-03,George,Female,27
560,2025-06-03,Sports,150.28,10232,Erin Allen,erin.allen3261@gmail.com,+1 (260) 329-6260,"4418 Cedar Ln, Georgetown, IL 55547",2023-06-20,Alice,Female,61
54,2025-03-05,Clothing,459.53,10343, Rebecca Davis ,rebecca.davis9033@hotmail.com,+1 (983) 853-2313,"2866 Hillcrest Ave, Arlington, FL 72237",2019-09-05,Hannah,Male,61
951,2025-02-26,Home & Kitchen,24.53,10624,Noah Gomez,noah.gomez8833@protonmail.com,+1 (314) 637-3739,"8832 Cedar Ln, Madison, NY 92466",2020-07-23,Diana,Female,40
193,2025-04-08,Electronics,195.18,10494,Henry Cooper,henry.cooper0206@yahoo.com,No especificado," 8054 Hillcrest Ave, Apt 11, Springfield, FL 91021 ",2023-07-25,George,Female,22
522,2025-06-21,Electronics,348.6,10575, Isabel Morales ,isabel.morales4022@yahoo.com,+1 (227) 667-8386,"3555 Pine Ave, Arlington, IL 26872",2021-10-28,Diana,Male,33
406,2025-03-09,No especificado,116.88,10273,Frank Flores,frank.flores5512@hotmail.com,+1 (839) 707-7961,"9652 Elm St, Fairview, NY 08880",2020-03-09,Elena,Female,46
124,2025-01-05,Toys,80.04,10608, Brianna Wright ,No especificado,No especificado,No especificado,2020-12-31,Alice,Female,60
606,2025-04-30,No especificado,411.98,10524,Tyler Miller,No especificado,+1 (620) 262-8337,"8428 Lakeview Dr, Apt 12, Madison, CA 30563",2021-01-12,Elena,Female,42
82,2025-01-25,Sports,224.8,10013,Liam Moore,liam.moore9528@aol.com,+1 (606) 622-2041," 9954 Washington Blvd, Apt 94, Riverside, NY 61287 ",2023-06-12,Frank,Male,22
438,2025-07-05,Electronics,251.95,1069,Jane Smith,jane.smith9088@aol.com,No especificado,"5072 Elm St, Apt 73, Madison, IL 64763",2019-10-30,Elena,Female,26
185,2025-07-01,Electronics,7.73,10754,Dave Ward,No especificado,+1 (658) 602-8144," 4668 Hillcrest Ave, Apt 45, Clinton, NY 06341 ",2023-11-03,Alice,Female,38
905,2025-01-17,Electronics,185.47,10462, Faith Turner ,faith.turner8769@gmail.com,+1 (757) 605-5019,"7132 Pine Ave, Springfield, CA 32674",2019-03-05,Frank,Male,24
626,2025-04-16,Clothing,445.62,10563,Isaac Lewis,isaac.lewis0324@mail.com,No especificado,"3516 Maple Dr, Franklin, IL 39781",2020-01-17,Alice,Female,37
355,2025-06-18,Sports,420.47,10872,Zoey Morgan,zoey.morgan9930@hotmail.com,No especificado," 1821 Pine Ave, Georgetown, NY 35307 ",No especificado,Carlos,Male,120
634,2025-06-09,Clothing,191.77,10618,Kara Thomas,kara.thomas6851@protonmail.com,+1 (429) 264-5915,"4922 Lakeview Dr, Greenville, TX 19581",2021-12-28,Frank,Female,57
524,2025-08-05,Sports,281.07,10813,Stella Cooper,stella.cooper5416@gmail.com,No especificado,No especificado,No especificado,George,Female,40
729,2025-06-01,Electronics,290.75,10667, Tom Scott ,tom.scott5509@outlook.com,+1 (269) 925-3449,"6435 Maple Dr, Georgetown, NY 45687",2022-01-28,Frank,Female,36
941,2025-06-01,Electronics,379.87,10832,Marcus Cook,marcus.cook2982@yahoo.com,+1 (514) 927-4333," 1316 Elm St, Apt 24, Madison, IL 34372 ",2019-12-31,Elena,Female,29
894,2025-01-18,Clothing,305.91,10291,Fiona Young,fiona.young9152@protonmail.com,+1 (625) 936-1061,"2795 Maple Dr, Clinton, TX 82691",2019-02-08,Bob,Male,41
246,No especificado,Clothing,252.8,10793, Connor Parker ,connor.parker8000@gmail.com,No especificado,"901 Cedar Ln, Apt 99, Fairview, TX 40894",2020-02-20,Frank,Female,33
23,2025-03-01,Electronics,159.37,10743,No especificado,sara.ramirez1001@gmail.com,+1 (887) 858-5862,"2381 Elm St, Greenville, CA 76684",2023-10-27,Carlos,Male,42
916,2025-04-08,Home & Kitchen,188.62,10173,Kara Hughes,No especificado,+1 (734) 768-5970," 6314 Cedar Ln, Riverside, CA 23867 ",No especificado,Carlos,Male,41
570,2025-01-12,Clothing,26.73,10174,Olivia Gonzalez,olivia.gonzalez3541@mail.com,+1 (373) 242-6544," 9222 Lakeview Dr, Apt 88, Greenville, IL 30575 ",2022-11-10,Frank,Male,29
853,2025-05-28,Home & Kitchen,206.73,10854, Peter Ortiz ,peter.ortiz2769@yahoo.com,No especificado,"312 Main St, Apt 44, Georgetown, IL 10233",2021-01-21,Diana,Female,54
632,2025-07-20,Toys,133.37,10593,Erin Wilson,erin.wilson1619@gmail.com,+1 (539) 574-1627,"9429 Elm St, Arlington, TX 09595",No especificado,Elena,Female,29
321,2025-05-03,Clothing,355.32,10392,No especificado,diana.collins1141@aol.com,+1 (259) 912-3096,"4969 Lakeview Dr, Franklin, FL 83702",2021-07-11,Bob,Male,42
577,2025-09-07,Electronics,490.59,10771,Yvonne Carter,yvonne.carter6885@hotmail.com,+1 (956) 563-4899,"8056 Lakeview Dr, Apt 75, Riverside, FL 00407",2023-01-02,Alice,Female,57
595,2025-05-17,Clothing,296.42,10375,Noah Collins,No especificado,+1 (574) 586-1080,"6007 Hillcrest Ave, Springfield, TX 22118",2020-10-11,Frank,Female,22
155,2025-05-07,Clothing,232.53,10115, Peter Clark ,peter.clark3111@hotmail.com,+1 (627) 976-3250,"3458 Hillcrest Ave, Madison, TX 25484",2019-09-27,Bob,Male,51
925,2025-04-21,Toys,11.14,10814,No especificado,nina.scott5125@aol.com,+1 (322) 663-4947,"4609 Hillcrest Ave, Franklin, CA 47490",2019-05-12,Carlos,Male,59
940,2025-01-03,Clothing,478.94,10794,Quinn Morris,quinn.morris8250@hotmail.com,No especificado,"6221 Pine Ave, Apt 52, Georgetown, FL 17064",2022-06-06,Alice,Female,50
706,2025-08-31,Toys,37.67,10285,No especificado,charlie.lopez8626@protonmail.com,+1 (561) 468-3910,"6128 Main St, Centerville, IL 87491",2020-05-17,George,Female,47
435,2025-08-24,Toys,189.01,10353, Owen Jimenez ,No especificado,+1 (982) 743-5189,"2957 Main St, Madison, CA 89463",No especificado,Alice,Female,58
466,2025-03-10,Clothing,81.3,10074,Violet Thomas,No especificado,No especificado,"1572 Hillcrest Ave, Apt 17, Greenville, IL 45988",2020-03-19,Elena,Female,54
409,2025-08-10,Toys,217.82,10315,Quinn Hall,quinn.hall0372@yahoo.com,+1 (319) 663-5052,"5174 Pine Ave, Arlington, CA 54928",2020-03-28,Frank,Male,37
834,2025-02-19,Electronics,386.23,10484,Tina White,tina.white1359@outlook.com,+1 (503) 565-2297,"3570 Maple Dr, Madison, CA 03262",2020-04-17,Frank,Male,25
652,2025-05-10,Home & Kitchen,292.14,10477,Samantha Parker,samantha.parker3602@protonmail.com,+1 (220) 337-8051,"4070 Washington Blvd, Apt 40, Madison, TX 45112",2023-11-15,Carlos,Male,27
960,2025-09-01,Clothing,142.02,10403,Alice Phillips,alice.phillips0050@hotmail.com,+1 (752) 443-5016,"3263 Pine Ave, Arlington, TX 81371",2019-08-29,George,Female,29
821,2025-06-08,Home & Kitchen,96.74,10044,Stella Turner,stella.turner1249@outlook.com,+1 (443) 695-2644," 643 Lakeview Dr, Riverside, CA 46711 ",2020-11-22,Diana,Female,58
852,2025-08-01,Electronics,397.33,10787,Penelope Robinson,penelope.robinson2488@outlook.com,No especificado,"5281 Elm St, Apt 75, Georgetown, IL 11236",2023-08-24,Hannah,Female,58
874,2025-07-25,Sports,196.89,10788, Holly Diaz ,No especificado,No especificado,"6971 Hillcrest Ave, Georgetown, NY 99482",2023-03-08,Elena,Female,41
717,2025-02-24,Sports,318.88,10164,Nina Jimenez,nina.jimenez4974@gmail.com,+1 (683) 401-5034,"4903 Main St, Centerville, FL 01433",2020-08-06,Bob,Male,58
130,2025-03-14,Electronics,333.21,10412,Travis Cruz,travis.cruz5527@mail.com,+1 (451) 273-5648,"3142 Hillcrest Ave, Apt 11, Clinton, NY 77131",2021-04-11,Bob,Female,63
288,2025-07-07,Electronics,275.56,10892, Gavin Bennett ,No especificado,+1 (798) 846-8157,"5579 Maple Dr, Apt 9, Madison, CA 14773",2022-07-04,Diana,Female,54
678,2025-06-10,Clothing,37.89,10292,Edward Nelson,edward.nelson6597@hotmail.com,+1 (934) 620-8857,No especificado,2022-10-12,Bob,Male,49
779,2025-01-16,Clothing,472.3,10003, Daniel Flores ,daniel.flores1002@mail.com,+1 (686) 531-3242,"119 Pine Ave, Madison, IL 84962",2019-09-26,Hannah,Male,42
516,2025-02-19,Electronics,No especificado,10833,Hank Kim,hank.kim3872@outlook.com,+1 (467) 708-2559,"9613 Pine Ave, Georgetown, FL 56568",2022-04-18,Bob,Female,41
280,2025-05-25,Sports,383.95,10233, Grace Cooper ,grace.cooper0239@hotmail.com,No especificado,No especificado,2019-11-17,Elena,Female,54
506,2025-05-26,Toys,473.81,10024, Zoey Torres ,zoey.torres0993@mail.com,+1 (851) 567-8687,"8927 Sunset Blvd, Franklin, CA 19327",2022-09-24,Bob,Female,53
322,2025-04-23,Home & Kitchen,5.77,10053,Felix Gray,felix.gray1268@protonmail.com,+1 (521) 898-2455,"1969 Cedar Ln, Greenville, NY 85992",2022-12-05,Frank,Male,53
238,2025-05-30,Sports,258.77,10014,Kevin Ramirez,kevin.ramirez3440@mail.com,No especificado," 3092 Pine Ave, Arlington, NY 71109 ",2023-11-11,Frank,Male,51
842,2025-08-28,Clothing,52.22,10883,Oscar Kim,oscar.kim4850@outlook.com,+1 (354) 779-1366,"407 Main St, Apt 27, Riverside, FL 45066",2022-03-30,Elena,Female,29
464,2025-01-08,Electronics,348.34,10423,Liam Torres,No especificado,No especificado,"1710 Maple Dr, Georgetown, NY 92546",2023-05-26,Frank,Female,24
138,2025-07-07,Electronics,245.57,10062,No especificado,patrick.cox6826@gmail.com,+1 (800) 690-8315,No especificado,No especificado,Bob,Male,44
659,2025-06-14,Clothing,22.83,10344, Holly Evans ,holly.evans4376@yahoo.com,+1 (330) 670-5036,No especificado,2022-11-18,Alice,Female,26
571,2025-02-07,Sports,152.13,10116,Ian Smith,ian.smith5709@gmail.com,+1 (939) 646-1170,"4263 Main St, Fairview, TX 85521",2022-03-04,Diana,Female,22
95,2025-06-24,Toys,No especificado,10564, Yuri Reed ,yuri.reed1814@gmail.com,+1 (652) 249-6501,"8719 Elm St, Franklin, IL 24204",2022-12-05,Alice,Female,54
397,2025-06-13,Electronics,440.68,1050,Tyler Gomez,No especificado,No especificado,"5693 Maple Dr, Apt 31, Fairview, NY 75636",2019-12-08,Diana,Female,58
149,2025-04-08,Home & Kitchen,206.75,10826, Erin Nguyen ,No especificado,+1 (705) 595-6191,"4069 Pine Ave, Apt 2, Centerville, FL 13855",2019-05-02,Carlos,Male,23
70,2025-06-02,Electronics,415.09,10081, Aaron Nguyen ,aaron.nguyen9292@aol.com,+1 (495) 278-4422,"6115 Sunset Blvd, Fairview, NY 80376",2019-01-26,Elena,Female,35
497,2025-05-23,Sports,293.97,10884,Beth Moore,beth.moore3763@protonmail.com,No especificado," 5528 Elm St, Arlington, NY 43959 ",2022-03-28,Diana,Female,45
722,2025-05-24,Electronics,No especificado,10982, Connor Myers ,connor.myers5773@gmail.com,+1 (853) 898-9277,"9778 Oak St, Riverside, FL 13582",2022-03-12,Hannah,Female,60
170,2025-03-04,Clothing,No especificado,10726,Diana Wright,diana.wright9231@yahoo.com,+1 (299) 874-8565,"6780 Sunset Blvd, Apt 63, Clinton, CA 81243",2021-08-07,Hannah,Male,30
248,2025-06-07,Clothing,208.46,10834, Daniel Flores ,No especificado,+1 (257) 696-8979,"5762 Oak St, Apt 83, Greenville, FL 16168",No especificado,Elena,Female,58
998,2025-05-03,Toys,303.73,10385,Holly Chavez,holly.chavez9133@gmail.com,+1 (410) 204-3172,"1969 Pine Ave, Springfield, TX 21039",2020-08-31,Carlos,Male,43
267,2025-02-05,Electronics,273.14,10805,Faith Gomez,faith.gomez1945@yahoo.com,No especificado,"608 Lakeview Dr, Centerville, IL 91731",2022-06-08,Bob,Female,46
80,2025-07-07,Toys,490.47,10835,Peter Scott,peter.scott2859@gmail.com,No especificado,"2110 Cedar Ln, Greenville, IL 35939",2023-10-24,Hannah,Female,50
320,2025-01-05,Clothing,432.96,10054,Jacob Rogers,jacob.rogers9509@aol.com,No especificado,"2246 Sunset Blvd, Clinton, NY 99853",No especificado,Frank,Female,54
111,2025-03-29,Home & Kitchen,319.87,10214, Amber King ,amber.king2411@gmail.com,+1 (324) 665-4961," 4612 Hillcrest Ave, Greenville, IL 22770 ",2022-07-09,Carlos,Male,61
422,2025-04-28,Home & Kitchen,394.84,10302, Steven Hughes ,steven.hughes6769@yahoo.com,+1 (727) 628-7298,No especificado,2023-08-26,Hannah,Male,49
582,2025-08-03,Toys,146.46,10286,No especificado,uma.morales2477@protonmail.com,No especificado," 5706 Pine Ave, Franklin, TX 51165 ",2022-06-19,George,Female,48
186,2025-08-04,Home & Kitchen,402.72,10413, Frank Carter ,frank.carter6372@hotmail.com,+1 (891) 453-9925,"167 Main St, Apt 20, Riverside, NY 26348",2019-06-12,Diana,Female,23
672,No especificado,Sports,358.64,10633,Quincy Myers,quincy.myers2665@gmail.com,+1 (386) 288-8704,"9484 Oak St, Apt 56, Madison, NY 92286",2020-06-12,Elena,Female,55
637,2025-03-17,Toys,133.84,10485,Molly Watson,molly.watson7092@gmail.com,No especificado,"813 Maple Dr, Springfield, TX 45031",2020-10-10,Bob,Male,49
339,2025-01-25,Toys,314.27,10463, Molly Mitchell ,molly.mitchell3603@outlook.com,+1 (893) 861-5778,"1830 Pine Ave, Centerville, NY 18414",2020-03-12,Diana,Female,23
52,2025-08-14,Toys,40.53,10323,No especificado,ophelia.lopez2462@aol.com,+1 (361) 449-9571,"8288 Pine Ave, Madison, IL 23055",2021-07-19,Bob,Male,38
950,2025-07-18,Sports,78.65,10543, George Moore ,george.moore9593@protonmail.com,+1 (600) 243-7937," 6927 Oak St, Fairview, TX 08276 ",2020-11-04,Diana,Female,26
292,2025-07-12,Clothing,150.84,10055,Paul Hill,paul.hill8705@gmail.com,No especificado,"3413 Hillcrest Ave, Georgetown, IL 58885",No especificado,George,Female,51
236,2025-02-11,Home & Kitchen,25.8,10755,No especificado,violet.kim4804@mail.com,+1 (599) 471-2798,"9807 Maple Dr, Arlington, NY 66057",2023-12-25,Alice,Female,44
311,2025-04-07,Sports,184.15,10525,No especificado,bob.turner3371@protonmail.com,+1 (802) 594-2850,"5530 Oak St, Centerville, FL 18937",2022-09-28,Frank,Female,50
